Label,Area_px,Diameter_um,SurfArea_um2
NC,28324,22.885973422472517,1645.465008245761
NC,7804,12.012979245645484,453.3684834186528
NC,10944,14.225912678635595,635.7848132411245
NC,7220,11.554753770489295,419.4413698465752
NC,18148,18.31919905527934,1054.296673126821
85_15,30936,23.91796224080954,1797.2075093592318
85_15,3219,7.715295860821549,187.00578525431098
85_15,33644,24.942840441108295,1954.5270702379744
85_15,2884,7.302805339469972,167.5441704484104
85_15,3580,8.136424703445732,207.97785374663974
85_15,11496,14.58026689673853,667.8529068914444
85_15,13598,15.857313591832137,789.9672780019016
85_15,3532,8.081694768133714,205.18932386400326
85_15,4315,8.932694811478338,250.6772175745113
85_15,4594,9.216957646335471,266.8855475173361
85_15,4888,9.507310876920453,283.96529304848474
85_15,8148,12.274889933036917,473.3529475775477
85_15,5944,10.484108257776468,345.3129504664879
